,appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,price_range
3093,780800,Ball laB,2018-03-08,1,Viktor Yurchuk,Viktor Yurchuk,windows,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Indie,Indie;Platformer;2D,20,9,6,0,0,0-20000,2.09,na
3094,781040,Vinhomes Metropolis VR Interior,2018-07-20,1,Holomia,Tuan Nguyen,windows,0,Single-player,Simulation,Simulation;VR,0,3,2,0,0,0-20000,0.0,na
3095,781240,Mystical,2018-02-08,1,Infogrames,Piko Interactive,windows,0,Single-player;Local Multi-Player;Co-op,Action,Action,0,1,6,0,0,0-20000,3.99,na
3096,781310,Alpha/Omega: The Christian RPG,2018-05-10,1,BUD Games,BUD Games,windows;mac;linux,0,Single-player,RPG,RPG;RPGMaker,0,1,0,0,0,0-20000,0.79,na
3097,781680,In Darkness,2019-03-18,1,ocasocreations,ocasocreations,windows,0,Single-player;Steam Achievements;Partial Controller Support,Indie,Indie;Hack and Slash;Survival,22,3,1,0,0,0-20000,11.39,na
3098,782320,Tinja,2018-02-23,1,WhiteNutGames,AYE Technology,windows,0,Single-player,Indie,Indie,0,1,1,0,0,0-20000,0.79,na
3099,783120,淑女同萌！/ HELLO LADY!,2018-06-29,0,AKATSUKI-WORKS,HIKARI FIELD,windows,0,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure,Adventure;Visual Novel;Anime,0,357,9,0,0,0-20000,23.79,na
3100,783210,Aggressors: Ancient Rome,2018-08-30,1,Kubat Software,Slitherine Ltd.,windows,0,Single-player;Steam Workshop,Strategy,Strategy;4X;Historical,103,116,26,0,0,0-20000,23.79,na
3101,783650,Keys,2018-02-02,1,Bloody Forehead Entertainment,Bloody Forehead Entertainment,windows,0,Single-player;Partial Controller Support,Indie,Indie;Horror;Comedy,0,1,0,0,0,0-20000,0.79,na
3102,783960,Forgotten Sound 2: Destiny,2018-01-18,1,RSK Entertainment,Strategy First,windows,0,Single-player,Adventure,Adventure;Mystery;Indie,0,0,1,0,0,0-20000,7.19,na
3103,784180,American Farmer,2018-04-20,1,Tyler Borg,TyBorgGames,windows;mac,0,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements,Casual,Casual,31,2,0,0,0,0-20000,1.69,na
3104,785640,Luminescence,2018-03-30,1,Genetic Studio,Genetic Studio,windows,0,Single-player;Steam Achievements,Casual,Casual;Visual Novel;Anime,4,22,10,0,0,0-20000,0.79,na
3105,785750,[東方二次] Senran Meisuishu Tactics / 戦乱命萃酒タクティクス,2018-02-01,1,disfactNoir,disfactNoir,windows,0,Single-player,Simulation,Simulation;Turn-Based Strategy;Anime,0,19,1,0,0,0-20000,15.49,na
3106,785870,Admine,2018-02-16,1,Irbynx,Irbynx,windows;linux,0,Single-player;Steam Achievements;Steam Cloud;Stats;Includes level editor,Indie,Indie;Puzzle;Procedural Generation,28,3,0,0,0,0-20000,7.19,na
3107,785940,Strategic Command Classic: Global Conflict,2018-02-08,1,Fury Software,Slitherine Ltd,windows,0,Single-player;Multi-player;Shared/Split Screen,Strategy,Strategy,0,4,2,0,0,0-20000,23.79,na
3108,786510,Oracle of Forgotten Testament,2018-03-02,1,Dragon Emperors,Blazing Fanfish,windows,0,Single-player;Partial Controller Support,RPG,RPG;RPGMaker;Anime,11,25,4,0,0,0-20000,3.99,na
3109,786560,NeoBalls2,2018-02-14,1,BJGameInd,BJGameInd,windows,0,Single-player;Steam Achievements,Indie,Indie;Atmospheric;Action,2021,10,14,0,0,0-20000,0.79,na
3110,786590,Karloman and His Iced Muffins,2018-12-31,1,Hayo van Reek,Hayo van Reek,windows,0,Single-player,Indie,Indie,0,2,0,0,0,0-20000,2.09,na
3111,786820,SOK MAX,2018-02-12,1,Enter Name Here,Enter Name Here,windows,0,Single-player;Steam Achievements,Casual,Casual,52,17,0,0,0,0-20000,1.69,na
3112,787480,Phoenix Wright: Ace Attorney Trilogy / 逆転裁判123 成歩堂セレクション,2019-04-09,1,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure,Visual Novel;Story Rich;Great Soundtrack,30,373,11,0,0,20000-50000,29.99,na
3113,787640,Shoppe Keep 2 Character Creator Preview,2018-02-05,1,Strange Fire,Excalibur Games,windows,0,Single-player,Simulation,Simulation;Character Customization,0,6,2,0,0,0-20000,0.0,na
3114,787730,Adventure Game,2018-07-12,1,IVGEMENT,IVGEMENT,windows,0,Single-player,Adventure,Adventure;Action;VR,0,1,1,0,0,0-20000,15.0,na
3115,787740,Construction Simulator 2 US - Pocket Edition,2018-09-12,1,weltenbauer. Software Entwicklung GmbH,astragon Entertainment,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Simulation,Simulation;Building;Multiplayer,76,137,90,0,0,0-20000,9.29,na
3116,787860,Farming Simulator 19,2018-11-19,1,Giants Software,Focus Home Interactive,windows;mac,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Simulation,Simulation;Multiplayer;Agriculture,23,5738,1708,1164,1394,500000-1000000,29.99,na
3117,787930,American Railroads - Summit River & Pine Valley,2018-04-20,1,Stefan Kelnberger,Stefan Kelnberger,windows,0,Single-player,Simulation,Simulation,0,7,2,0,0,0-20000,11.39,na
3118,788120,Disjoint,2018-05-31,1,CopperBrain,CopperBrain,windows,0,Single-player;Steam Achievements;Steam Cloud;Stats,Indie,Indie,10,3,0,0,0,0-20000,2.09,na
3119,788540,Vivez Versailles,2018-07-05,1,makemepulse,Château de Versailles;Fondation Orange,windows,0,Single-player,Simulation,Simulation;VR,0,16,6,0,0,0-20000,0.0,na
3120,788690,Psychonauts in the Rhombus of Ruin,2018-04-19,1,Double Fine Productions;React Games,Double Fine Productions,windows,0,Single-player;Steam Achievements;Full controller support,Adventure,Adventure;VR,12,115,14,606,606,0-20000,15.49,na
3121,788730,Mortar and Pestle,2018-02-20,1,RD's Gaming Studio,RD's Gaming Studio,windows,0,Single-player,Casual,Casual,0,1,0,0,0,0-20000,3.99,na
3122,789210,NCradle: An 80s Synth Adventure,2018-03-01,1,Portcullis Games,Portcullis Games,windows,0,Single-player;Steam Achievements,Indie,Indie;1980s;Puzzle,10,1,0,0,0,0-20000,5.79,na
3123,789290,RPG Merchant,2018-02-14,1,Skyward Digital,Skyward Digital,windows,16,Single-player,Simulation,Simulation;VR;Fantasy,0,13,3,0,0,0-20000,7.99,na
3124,789510,Super Goribei,2018-02-14,1,StarBury.Ninja​,StarNury.Ninja​,windows,0,Single-player;Steam Achievements;Partial Controller Support,Indie,Indie,47,2,2,0,0,0-20000,1.69,na
3125,789930,Blind Boris,2018-02-26,1,Marginal act,Marginal act,windows;mac;linux,0,Single-player;Steam Achievements,Indie,Indie;Horror;Pixel Graphics,5,9,8,0,0,0-20000,4.79,na
3126,790170,Fairly Certain Doom,2018-04-03,1,Cosmic Pictures,Cosmic Pictures,windows,0,Single-player,Adventure,Adventure;VR;Drama,0,4,0,0,0,0-20000,1.69,na
3127,790540,THE QUIET MAN™,2018-11-01,1,Square Enix;Human Head Studios,Square Enix,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action,Violent;Action;FMV,13,118,236,0,0,0-20000,11.99,na
3128,791050,I Hate Heroes: Rocket Man,2018-06-30,1,VRemedy Labs,VRemedy Labs,windows,0,Single-player,Indie,Indie;VR;Singleplayer,0,2,2,0,0,0-20000,4.79,na
3129,791470,DYO,2018-02-13,1,Team DYO,Team DYO,windows,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Includes level editor,Indie,Indie;Local Co-Op;Puzzle-Platformer,10,28,0,0,0,0-20000,9.29,na
3130,791800,Mind Over Mushroom,2018-08-17,1,Binary Jellyfish,Binary Jellyfish,windows,0,Single-player;Steam Achievements,Strategy,Strategy;Turn-Based Tactics;Tactical,19,7,0,0,0,0-20000,11.39,na
3131,792050,Beneath The Surface,2018-11-13,1,carla51,carla51,windows;mac,0,Single-player,Sports,Sports;Fishing;Free to Play,0,101,9,0,0,0-20000,0.0,na
3132,792060,Stickman Fighting,2018-03-05,1,Real Fighting,Real Fighting,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action,Action;Fighting;2D,27,1,3,0,0,0-20000,2.89,na
3133,792080,glutton man,2018-02-21,1,1bgame,1bgame,windows,0,Single-player,Indie,Indie,0,2,0,0,0,0-20000,1.69,na
3134,792370,A Rite from the Stars,2018-07-18,1,Risin' Goat,Phoenix Online Publishing,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Adventure,Adventure;Point & Click;Indie,48,14,1,0,0,0-20000,11.39,na
3135,792820,Lost In 80s II,2018-03-20,1,Second Sky Entertainment,Second Sky Entertainment,windows;mac,0,Single-player,Adventure,Adventure,0,1,0,0,0,0-20000,1.69,na
3136,792850,Robo Puzzle Smash,2018-11-15,1,Pxlplz,Pxlplz,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Full controller support,Indie,Indie;Multiplayer;Puzzle,10,9,1,0,0,0-20000,11.39,na
3137,794260,Outward,2019-03-26,1,Nine Dots Studio,Deep Silver,windows,0,Single-player;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats,RPG,RPG;Open World;Survival,44,2647,978,1373,2315,100000-200000,34.99,na
3138,794570,XBall Champion,2018-02-12,1,Sky Coder,Sky Coder,windows,0,Single-player;Multi-player;Steam Achievements,Sports,Sports,1,10,2,0,0,0-20000,0.79,na
3139,794580,SNK HEROINES Tag Team Frenzy,2019-02-21,1,SNK CORPORATION;Abstraction Games,SNK CORPORATION,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Action,Action;Anime;Cute,44,88,31,0,0,0-20000,32.99,na
3140,794740,Patent9 - Goddess of Trust,2018-03-11,1,Killer Bees Games,Killer Bees Games,windows;mac,0,Single-player;Steam Achievements,Adventure,Adventure;Visual Novel;Nudity,22,8,4,0,0,0-20000,7.19,na
3141,795040,E.Z,2018-02-16,1,Totally Normal Creature,Totally Normal Creature,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Indie,Indie;Platformer;2D,129,57,2,0,0,0-20000,1.69,na
3142,795160,Tsundere Idol,2018-05-29,1,Norn / Miel,Cherry Kiss Games,windows,0,Single-player;Steam Achievements,Adventure,Nudity;Sexual Content;Adventure,10,18,10,0,0,0-20000,7.19,na
3143,795430,Puzzle Lab,2018-09-25,1,Astrocat Studios,Astrocat Studios,windows,0,Single-player;Includes level editor,Casual,Casual;VR,12,3,1,0,0,0-20000,5.79,na
3144,795510,Koihime Enbu RyoRaiRai 恋姫†演武 ～遼来来～,2018-07-12,1,"UNKNOWN GAMES;M2 Co.,LTD",Degica,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,Action;Anime;2D Fighter,47,41,5,0,0,0-20000,15.49,na
3145,796580,100 Seconds,2018-03-12,1,Cien Studio,Cien Studio,windows,0,Single-player;Steam Achievements;Partial Controller Support,Casual,Casual;Bullet Hell;Arcade,10,0,1,0,0,0-20000,3.99,na
3146,796600,DON'T touch the walls,2018-02-26,1,cyph3r,motboy8,windows,0,Single-player,Action,Action;Memes,8,21,4,0,0,0-20000,0.79,na
3147,796840,Molecule - a chemical challenge,2018-03-02,1,a.mighty.dish,a.mighty.dish,windows,0,Single-player;Steam Achievements,Indie,Indie;Education;Puzzle,40,11,4,0,0,0-20000,1.69,na
3148,796940,Red Embrace,2018-02-15,1,Argent Games,Argent Games,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Steam Cloud,Casual,Casual;Visual Novel;Romance,10,47,0,0,0,0-20000,3.99,na
3149,796950,The Haunting of Billy,2018-02-01,1,Targon Studios,Aaron Legault,windows,0,Single-player,Indie,Indie,13,13,11,0,0,0-20000,5.79,na
3150,798170,Dive,2018-03-07,1,Bala Vicknesh,Bala Vicknesh,windows,0,Single-player,Adventure,Adventure;Underwater;Indie,0,10,0,0,0,0-20000,2.89,na
3151,798510,SUPER DRAGON BALL HEROES WORLD MISSION,2019-04-04,1,"Dimps Corporation;SAFARI GAMES Co., Ltd.",BANDAI NAMCO Entertainment,windows,0,Single-player;Online Multi-Player;Full controller support;Steam Cloud,Strategy,Strategy;Card Game;Anime,0,301,52,0,0,20000-50000,39.99,na
3152,798840,Cry of War / 战争号角,2018-02-28,1,ShanghaiWindy;王诗江,ShanghaiWindy,windows,0,Single-player;Steam Workshop,Simulation,Simulation;Action;World War I,0,73,12,0,0,0-20000,2.89,na
3153,799080,5 Star Hawaii Resort - Your Resort,2018-03-09,1,rokaplay,rokaplay,windows,0,Single-player;Steam Achievements,Casual,Casual;Match 3;Puzzle,15,1,1,0,0,0-20000,6.19,na
3154,800160,斗地主VR,2018-03-09,0,Shanghai YiJun Network Info Technologies Inc.,Shanghai YiJun Network Info Technologies Inc.,windows,0,Single-player,Casual,Casual;VR,0,1,3,0,0,0-20000,0.79,na
3155,800270,Terraforming Mars,2018-10-17,1,Luckyhammers,Asmodee Digital,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Steam Turn Notifications,Strategy,Strategy;Board Game;Space,20,208,213,0,0,0-20000,19.49,na
3156,800380,Escape Room VR: Stories,2018-03-06,1,EvilPort,EvilPort,windows,0,Single-player,Indie,Indie;VR;Adventure,0,12,7,0,0,0-20000,7.19,na
3157,800650,The Last Operator,2018-09-05,1,Mean Mutt Interactive,Mean Mutt Interactive,windows,0,Single-player,Action,Action;VR,0,12,6,0,0,0-20000,11.39,na
3158,800670,NetStars - VR Goalie Trainer,2018-03-29,1,Josh Beatty;Mike Casto,Anchor Reality,windows,0,Single-player,Sports,Sports;VR;Hockey,0,6,3,0,0,0-20000,7.19,na
3159,800860,Omnicube,2018-05-31,1,Trykon Studios,Trykon Studios,windows;mac,0,Single-player,Indie,Indie;Puzzle,4,6,0,0,0,0-20000,5.19,na
3160,800980,One Man Army VR,2018-03-07,1,Özgün Bursalıoğlu,Özgün Bursalıoğlu,windows,0,Single-player,Action,Action;VR,0,0,2,0,0,0-20000,0.79,na
3161,801250,GOHOROBO,2018-03-20,1,MAFIS,MAFIS ,windows,0,Single-player,Indie,Indie;Puzzle;Casual,13,1,0,0,0,0-20000,2.89,na
3162,801380,MOVIT,2018-03-14,1,A.M. Bosch,Bosch Games,windows;linux,0,Single-player;Steam Achievements,Indie,Indie;Puzzle;Great Soundtrack,7,1,1,0,0,0-20000,2.19,na
3163,801630,UNDER NIGHT IN-BIRTH Exe:Late[st],2018-08-20,1,FRENCH-BREAD,Arc System Works,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action,Action;2D Fighter;Fighting,44,524,33,168,202,20000-50000,30.99,na
3164,802870,The Ditzy Demons Are in Love With Me,2018-10-26,1,SMILE,Sekai Project,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure,Sexual Content;Nudity;Visual Novel,13,376,7,0,0,0-20000,19.49,na
3165,802920,The Geology Game,2018-03-05,1,Spaghetti Code,Spaghetti Code,windows;linux,0,Single-player,Indie,Indie;Education;Dinosaurs,0,4,1,0,0,0-20000,2.89,na
3166,803750,Moon Castle,2018-07-31,1,Pim Nijdam,NobleWare,windows,0,Single-player,Adventure,Adventure;Puzzle;Mystery,0,4,3,0,0,0-20000,15.49,na
3167,803890,Police Helicopter Simulator,2018-11-08,1,VIS-Games,Aerosoft GmbH,windows,0,Single-player;Steam Achievements;Partial Controller Support,Simulation,Simulation;Flight;Adventure,21,13,14,0,0,0-20000,18.1,na
3168,804600,Trivia Vault Football Trivia,2018-02-27,1,Ripknot Systems,Ripknot Systems,windows,0,Single-player;Steam Achievements,Casual,Casual;Indie;Puzzle,5000,16,9,0,0,0-20000,9.99,na
3169,804700,The House in Fata Morgana: A Requiem for Innocence,2018-05-17,1,Novectacle,MangaGamer,windows,0,Single-player;Steam Achievements;Steam Cloud,Adventure,Adventure;Visual Novel;Story Rich,10,87,0,0,0,0-20000,11.39,na
3170,805260,PICNIC,2018-03-04,1,A.D. Klumpp,A.D. Klumpp,linux,0,Single-player,Indie,Indie,0,2,0,0,0,0-20000,0.0,na
3171,805610,Gulman 5,2018-05-09,1,Aleksandr Serzhantov,Aleksandr Serzhantov,windows,16,Single-player,Action,Action;Psychological Horror;Story Rich,5,36,4,0,0,0-20000,4.79,na
3172,805720,Satan's Castle,2018-03-08,1,HUNTERS,HUNTERS,windows,0,Single-player;Partial Controller Support,Strategy,Strategy;Pixel Graphics;Action,0,1,1,0,0,0-20000,0.79,na
3173,805790,Torque: Simulation Begins,2018-03-24,1,Binärkult,Binärkult,windows,0,Online Co-op;Steam Achievements,Casual,Casual,7,2,0,0,0,0-20000,2.09,na
3174,805840,Just One Color,2018-03-04,1,Mask,Mask,windows,0,Single-player,Indie,Indie,3,4,1,0,0,0-20000,0.79,na
3175,806240,RollingBall,2018-03-07,1,PotatoIndustries,PotatoIndustries,windows,0,Single-player;Steam Achievements,Indie,Indie,150,5,13,0,0,0-20000,0.79,na
3176,806350,Awkward Date Hero,2018-10-01,1,Brentinitis,Brentinitis,windows,0,Single-player;Partial Controller Support,Simulation,Simulation;Dating Sim,0,4,0,0,0,0-20000,1.69,na
3177,806580,7th Deep,2018-03-08,1,G. A. Williams,G. A. Williams,windows,0,Single-player;Full controller support,RPG,RPG;Indie;Turn-Based,0,11,1,0,0,0-20000,2.09,na
3178,806740,Fei Duanmu VS Kobayashi 端木斐 VS 小林正雪,2018-11-01,0,致意;傅真,致意;傅真,windows;mac;linux,0,Single-player;Steam Achievements;Steam Cloud,Indie,Indie;Visual Novel;Puzzle,11,99,8,0,0,0-20000,4.79,na
3179,806790,my dream,2018-08-21,1,Xue yang,Xue yang,windows,0,Single-player,Casual,Casual,0,3,16,0,0,0-20000,13.99,na
3180,807780,Mahjong Classic,2018-03-11,1,Playloft,Playloft,windows;mac,0,Single-player;Steam Achievements,Casual,Casual;Board Game;Singleplayer,42,1,8,0,0,0-20000,5.19,na
3181,807830,Pottery Crafts: Hand-Made Simulator,2018-03-15,1,GameChain,GameChain,windows;mac,0,Single-player;Steam Achievements,Casual,Casual;Indie;Crafting,14,4,9,0,0,0-20000,2.89,na
3182,807850,Build Bridges,2018-03-11,1,Dreambakers,Dreambakers,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Casual,Casual;Building;Indie,13,4,3,0,0,0-20000,2.89,na
3183,807880,Mermaid Land,2018-03-16,1,Captain Fluffy,Captain Fluffy,windows;mac,0,Single-player;Steam Achievements,Casual,Casual;Match 3;Puzzle,18,3,5,0,0,0-20000,2.89,na
3184,808100,Galimulator,2018-03-16,1,Snoddasmannen,Snoddasmannen,windows;linux,0,Single-player,Simulation,Simulation;Strategy;Sandbox,0,70,15,0,0,20000-50000,3.99,na
3185,808190,Super Sonic Racer,2018-03-09,1,Team 6 Studios,Funbox Media Ltd,windows,0,Single-player,Racing,Racing;Indie;Casual,0,3,1,0,0,0-20000,2.09,na
3186,808550,Project Rampage VR,2018-04-05,1,Sticky Studios,Warner Bros.,windows,0,Single-player,Action,Action;VR,0,44,15,0,0,20000-50000,0.0,na
3187,808810,Robo Boop,2018-03-14,1,Booper Inc,Booper Inc,windows,0,Single-player,Indie,Indie;Puzzle;VR,0,7,3,0,0,0-20000,0.0,na
3188,808950,Cross-Stitch Puzzle,2018-03-25,1,Captain Fluffy,Captain Fluffy,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Casual,Casual;Puzzle;2D,18,9,1,0,0,0-20000,5.79,na
3189,809000,Art of Murder - FBI Confidential,2018-07-13,1,City Interactive S.A.,City Interactive S.A.,windows,0,Single-player,Adventure,Adventure;Point & Click,0,19,1,0,0,0-20000,3.99,na
3190,810330,Fast Food Rampage,2018-04-26,1,Ancient Games DS,Ancient Games DS,windows;mac,0,Single-player;Steam Achievements;Steam Leaderboards,Indie,Indie;Arcade;Shooter,35,5,0,0,0,0-20000,2.89,na
3191,810420,Find the Gnome,2018-06-28,1,Erik de Roos,Erik de Roos,windows;mac;linux,0,Single-player,Casual,Casual;Hidden Object,0,3,1,0,0,0-20000,1.69,na
3192,810540,Monsters Attack,2018-03-18,1,Stem Tech,Stem Tech,windows,0,Single-player;Steam Achievements,Action,Action,10,3,6,0,0,0-20000,0.79,na
3193,810690,Colour Box,2018-03-09,1,Daniel Michaneck,Daniel Michaneck,windows,0,Single-player,Indie,Indie,0,15,0,0,0,0-20000,0.0,na
3194,811160,Game of Stones,2018-03-28,1,Makivision,rokaplay,windows,0,Single-player,Casual,Casual;Match 3,0,1,0,0,0,0-20000,6.19,na
3195,811480,Geography Quiz,2018-03-13,1,Chamomile Software,Chamomile Software,windows,0,Single-player,Casual,Casual,0,5,2,0,0,0-20000,3.99,na
3196,811800,MINT VR,2018-04-15,1,"MINTPOT CO.,LTD","MINTPOT CO.,LTD",windows,0,Captions available,Utilities,Utilities;VR;360 Video,0,3,6,0,0,0-20000,0.0,na
3197,812430,Touch the devil VR(おさわり魔王VR),2018-03-26,0,Aliceledge,Aliceledge,windows,0,Single-player,Simulation,Simulation;VR,0,1,3,0,0,0-20000,3.99,na
3198,812770,Lunapark VR,2018-03-09,1,MMEU,Forever Entertainment S. A.,windows,0,Single-player,Casual,Casual;VR,0,7,7,0,0,0-20000,1.69,na
3199,812930,Strategic Command Classic: WWII,2018-04-17,1,Fury Software,Slitherine Ltd.,windows,0,Single-player;Multi-player;Shared/Split Screen,Strategy,Strategy,0,5,2,0,0,0-20000,11.39,na
3200,813030,Reverie - A Heroes Tale,2018-03-21,1,Foxless Box,Foxless Box,windows,0,Single-player,RPG,RPG,0,10,3,0,0,0-20000,2.09,na
3201,813280,Sky Hawk,2018-03-28,1,Gamenesis,Gamenesis,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Action,Action;War;Flight,17,0,3,0,0,0-20000,2.09,na
3202,813370,การิน ปริศนาคดีอาถรรพ์ the game : ตอนพิธีเปลี่ยนชีพ,2018-06-13,0,Ma-mu-i,Punica,windows;mac,0,Single-player;Steam Achievements,Adventure,Adventure;Visual Novel,24,10,0,0,0,0-20000,8.29,na
3203,813530,FPV Freerider Recharged,2018-03-17,1,John Holmvall,Jord&Eld,windows;mac,0,Single-player;Partial Controller Support,Simulation,Simulation;Racing,0,12,6,0,0,0-20000,8.49,na
